puzzle,old_name,old_key,current_name,proposed_name,effect_name,moved_count,orientation_count,move_count,collision_size,moves
rubiks-7,X-Center-Line3Center-CBD,X-Center-Line3Center-CBD#00,CtrX3[B@2L.2U>F@2R.2U>U@2L.2B],CtrX3[B@2L.2U>F@2R.2U>U@2L.2B],CtrX3[B@2L.2U>F@2R.2U>U@2L.2B],3,0,8,1,2U2 2R U 2R' 2U2 2R U' 2R'
rubiks-7,X-Center-Line3Center-CCA,X-Center-Line3Center-CCA#00,CtrX3[B@2R.2U>F@2L.2U>U@2L.2B],CtrX3[B@2R.2U>F@2L.2U>U@2L.2B],CtrX3[B@2R.2U>F@2L.2U>U@2L.2B],3,0,8,1,2R' U2 2R 2U2 2R' U2 2R 2U2
rubiks-7,X-Center-Line3Center-CCB,X-Center-Line3Center-CCB#00,CtrX3[B@2R.2D>F@2L.2U>U@2L.2B],CtrX3[B@2R.2D>F@2L.2U>U@2L.2B],CtrX3[B@2R.2D>F@2L.2U>U@2L.2B],3,0,8,1,2L' U 2R' U' 2L U 2R U'
rubiks-7,X-Center-Line3Center-CCC,X-Center-Line3Center-CCC#00,CtrX3[B@2L.2D>F@2L.2U>U@2L.2B],CtrX3[B@2L.2D>F@2L.2U>U@2L.2B],CtrX3[B@2L.2D>F@2L.2U>U@2L.2B],3,0,10,1,2D2 2R' 2B2 2R F2 2R' 2B2 2R F2 2D2
rubiks-7,X-Center-Line3Center-CCD,X-Center-Line3Center-CCD#00,CtrX3[B@2L.2U>F@2L.2U>U@2L.2B],CtrX3[B@2L.2U>F@2L.2U>U@2L.2B],CtrX3[B@2L.2U>F@2L.2U>U@2L.2B],3,0,11,1,2B2 F' 2L2 F' 2R F 2L2 F' 2R' 2B2 F2
rubiks-7,X-Center-Line3Center-CDA,X-Center-Line3Center-CDA#00,CtrX3[B@2R.2U>F@2L.2D>U@2L.2B],CtrX3[B@2R.2U>F@2L.2D>U@2L.2B],CtrX3[B@2R.2U>F@2L.2D>U@2L.2B],3,0,10,1,2B2 2R' F 2U2 F' 2R F 2U2 2B2 F'
rubiks-7,X-Center-Line3Center-CDB,X-Center-Line3Center-CDB#00,CtrX3[B@2R.2D>F@2L.2D>U@2L.2B],CtrX3[B@2R.2D>F@2L.2D>U@2L.2B],CtrX3[B@2R.2D>F@2L.2D>U@2L.2B],3,0,8,1,2R' U 2R 2D2 2R' U' 2R 2D2
rubiks-7,X-Center-Line3Center-CDC,X-Center-Line3Center-CDC#00,CtrX3[B@2L.2D>F@2L.2D>U@2L.2B],CtrX3[B@2L.2D>F@2L.2D>U@2L.2B],CtrX3[B@2L.2D>F@2L.2D>U@2L.2B],3,0,11,1,B2 2B2 2R' B 2L2 B' 2R B 2L2 B 2B2
rubiks-7,X-Center-Line3Center-CDD,X-Center-Line3Center-CDD#00,CtrX3[B@2L.2U>F@2L.2D>U@2L.2B],CtrX3[B@2L.2U>F@2L.2D>U@2L.2B],CtrX3[B@2L.2U>F@2L.2D>U@2L.2B],3,0,10,1,2B2 2L2 F' 2R F 2L2 F' 2R' 2B2 F
rubiks-7,X-Center-Opp2X,X-Center-Opp2X#00,CtrX3[D@2R.2F>U@2L.2F>U@2L.2B],CtrX3[D@2R.2F>U@2L.2F>U@2L.2B],CtrX3[D@2R.2F>U@2L.2F>U@2L.2B],3,0,8,1,U 2R2 U' 2F2 U 2R2 U' 2F2
rubiks-7,X-Center-Opp2X01,X-Center-Opp2X01#00,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B]~v01,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B]~v01,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B],3,0,8,2,D' 2L2 D 2R2 D' 2L2 D 2R2
rubiks-7,X-Center-Opp2X02,X-Center-Opp2X02#00,CtrX3[D@2L.2F>U@2R.2B>D@2R.2F],CtrX3[D@2L.2F>U@2R.2B>D@2R.2F],CtrX3[D@2L.2F>U@2R.2B>D@2R.2F],3,0,8,1,2R2 2F L 2F' 2R2 2F L' 2F'
rubiks-7,X-Center-Opp2X03,X-Center-Opp2X03#00,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B]~v02,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B]~v02,CtrX3[D@2R.2F>U@2R.2B>U@2L.2B],3,0,8,2,2R2 2B' R 2B 2R2 2B' R' 2B
rubiks-7,X-Center-Opp2Y,X-Center-Opp2Y#00,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v01,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v01,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B],3,0,8,3,2R2 U' 2F2 U 2R2 U' 2F2 U
rubiks-7,X-Center-Opp2Y01,X-Center-Opp2Y01#00,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v02,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v02,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B],3,0,8,3,2R2 D' 2L2 D 2R2 D' 2L2 D
rubiks-7,X-Center-Opp2Y02,X-Center-Opp2Y02#00,CtrX3[D@2L.2F>D@2R.2F>U@2R.2B],CtrX3[D@2L.2F>D@2R.2F>U@2R.2B],CtrX3[D@2L.2F>D@2R.2F>U@2R.2B],3,0,8,1,2F L 2F' 2R2 2F L' 2F' 2R2
rubiks-7,X-Center-Opp2Y03,X-Center-Opp2Y03#00,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v03,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B]~v03,CtrX3[D@2R.2F>U@2L.2B>U@2R.2B],3,0,8,3,2B' R 2B 2R2 2B' R' 2B 2R2
rubiks-7,X-Center-Opp2Z,X-Center-Opp2Z#00,CtrX3[D@2R.2F>U@2R.2B>U@2R.2F],CtrX3[D@2R.2F>U@2R.2B>U@2R.2F],CtrX3[D@2R.2F>U@2R.2B>U@2R.2F],3,0,9,1,U' 2R2 U' 2F2 U 2R2 U' 2F2 U2
rubiks-7,X-Center-Opp2Z01,X-Center-Opp2Z01#00,CtrX3[D@2L.2F>D@2R.2F>U@2R.2F],CtrX3[D@2L.2F>D@2R.2F>U@2R.2F],CtrX3[D@2L.2F>D@2R.2F>U@2R.2F],3,0,9,1,U' 2R2 U' 2L2 U 2R2 U' 2L2 U2
rubiks-7,X-Center-Opp2Z02,X-Center-Opp2Z02#00,CtrX8s~v05,CtrX8s~v05,CtrX8s,8,0,10,8,2R2 D' 2F 2B 2R2 2F' 2B' 2R2 D 2R2
rubiks-7,X-Center-Opp2Z03,X-Center-Opp2Z03#00,CtrX8s~v06,CtrX8s~v06,CtrX8s,8,0,10,8,2R2 D' 2R2 2B 2F 2R2 2B' 2F' D 2R2
rubiks-7,X-Center-Opp2Z04,X-Center-Opp2Z04#00,CtrX8s~v07,CtrX8s~v07,CtrX8s,8,0,10,8,2F2 D 2R 2L 2F2 2R' 2L' 2F2 D' 2F2
rubiks-7,X-Center-Opp2Z05,X-Center-Opp2Z05#00,CtrX8s~v08,CtrX8s~v08,CtrX8s,8,0,10,8,2F2 D 2F2 2L 2R 2F2 2L' 2R' D' 2F2
rubiks-7,X-Center-Opp2Z06,X-Center-Opp2Z06#00,CtrX6p[2+4][D@2L.2F<>D@2R.2B;D@2R.2F>U@2L.2B>U@2L.2F>U@2R.2F],CtrX6p[2+4][D@2L.2F<>D@2R.2B;D@2R.2F>U@2L.2B>U@2L.2F>U@2R.2F],CtrX6p[2+4][D@2L.2F<>D@2R.2B;D@2R.2F>U@2L.2B>U@2L.2F>U@2R.2F],6,0,10,1,2B2 D' 2F2 D 2B2 D' 2L2 2F2 2L2 D
rubiks-7,X-Center-OutOut-Diagonal,X-Center-OutOut-Diagonal#00,CtrX3[B@2L.2U>D@2L.2B>D@2R.2F],CtrX3[B@2L.2U>D@2L.2B>D@2R.2F],CtrX3[B@2L.2U>D@2L.2B>D@2R.2F],3,0,8,1,D2 2R 2U2 2R' D2 2R 2U2 2R'
rubiks-7,X-Center-OutOut-Vertical,X-Center-OutOut-Vertical#00,CtrX3[B@2R.2U>D@2L.2B>D@2R.2F],CtrX3[B@2R.2U>D@2L.2B>D@2R.2F],CtrX3[B@2R.2U>D@2L.2B>D@2R.2F],3,0,8,1,D2 2F' 2U 2F D2 2F' 2U' 2F
rubiks-7,X-Center-UA,X-Center-UA#00,CtrX6p[3x2][D@2L.2F>U@2R.2F>U@2R.2B;D@2R.2B>U@2L.2F>D@2R.2F],CtrX6p[3x2][D@2L.2F>U@2R.2F>U@2R.2B;D@2R.2B>U@2L.2F>D@2R.2F],CtrX6p[3x2][D@2L.2F>U@2R.2F>U@2R.2B;D@2R.2B>U@2L.2F>D@2R.2F],6,0,10,1,2F2 U 2R2 U' 2R2 2F2 2R2 U 2R2 U'
rubiks-7,X-Center-UB,X-Center-UB#00,CtrX4s[D@2L.2F<>U@2L.2B;D@2R.2B<>U@2R.2F],CtrX4s[D@2L.2F<>U@2L.2B;D@2R.2B<>U@2R.2F],CtrX4s[D@2L.2F<>U@2L.2B;D@2R.2B<>U@2R.2F],4,0,10,1,2R2 2F2 2R2 2F2 U2 2R2 2F2 2R2 2F2 U2
rubiks-7,X-Center-VA,X-Center-VA#00,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D]~v01,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D]~v01,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D],4,0,8,2,2F' 2U 2F 2U' 2F 2R' 2F' 2R
rubiks-7,X-Center-VB,X-Center-VB#00,CtrX4s[B@2R.2U<>F@2R.2U;L@2B.2D<>R@2B.2D],CtrX4s[B@2R.2U<>F@2R.2U;L@2B.2D<>R@2B.2D],CtrX4s[B@2R.2U<>F@2R.2U;L@2B.2D<>R@2B.2D],4,0,8,1,2F' 2U 2F' 2U' 2F 2R' 2F 2R
rubiks-7,X-Center-VC,X-Center-VC#00,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D]~v02,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D]~v02,CtrX4s[B@2R.2U<>F@2R.2U;L@2F.2D<>R@2F.2D],4,0,8,2,2R' 2F 2R 2F' 2U 2F' 2U' 2F
rubiks-7,X-Center-WA,X-Center-WA#00,CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2B>D@2R.2F>U@2R.2B],CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2B>D@2R.2F>U@2R.2B],CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2B>D@2R.2F>U@2R.2B],6,0,8,1,2F2 D' 2R2 2F2 2R2 2F2 D 2F2
rubiks-7,X-Center-WB,X-Center-WB#00,CtrX6p[3x2][D@2L.2B>U@2L.2F>D@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],CtrX6p[3x2][D@2L.2B>U@2L.2F>D@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],CtrX6p[3x2][D@2L.2B>U@2L.2F>D@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],6,0,8,1,2B2 D' 2L2 2B2 2L2 2B2 D 2B2
rubiks-7,X-Center-WC,X-Center-WC#00,CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2F>U@2R.2F>U@2R.2B],CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2F>U@2R.2F>U@2R.2B],CtrX6p[3x2][D@2L.2B>D@2L.2F>U@2L.2F;D@2R.2F>U@2R.2F>U@2R.2B],6,0,8,1,2F2 U 2L2 2F2 2L2 2F2 U' 2F2
rubiks-7,X-Center-WD,X-Center-WD#00,CtrX6p[3x2][D@2L.2B>U@2L.2B>U@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],CtrX6p[3x2][D@2L.2B>U@2L.2B>U@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],CtrX6p[3x2][D@2L.2B>U@2L.2B>U@2L.2F;D@2R.2B>U@2R.2B>D@2R.2F],6,0,8,1,2B2 U 2R2 2B2 2R2 2B2 U' 2B2
rubiks-7,X-Center-XA,X-Center-XA#00,CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2F;D@2R.2F>U@2L.2F>U@2R.2B],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2F;D@2R.2F>U@2L.2F>U@2R.2B],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2F;D@2R.2F>U@2L.2F>U@2R.2B],6,0,4,1,2R2 2F2 2R2 2F2
rubiks-7,X-Center-XB,X-Center-XB#00,CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2B;D@2R.2F>U@2R.2F>U@2L.2B],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2B;D@2R.2F>U@2R.2F>U@2L.2B],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2R.2B;D@2R.2F>U@2R.2F>U@2L.2B],6,0,6,1,U 2R2 2F2 2R2 2F2 U'
rubiks-7,X-Center-XC,X-Center-XC#00,CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2L.2B;D@2R.2F>U@2R.2B>U@2L.2F],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2L.2B;D@2R.2F>U@2R.2B>U@2L.2F],CtrX6p[3x2][D@2L.2F>D@2R.2B>U@2L.2B;D@2R.2F>U@2R.2B>U@2L.2F],6,0,6,1,U2 2R2 2F2 2R2 2F2 U2
rubiks-7,X-Perm-A,X-Perm-A#00,C4s[UBR<>UFL;ULB<>URF],C4s[UBR<>UFL;ULB<>URF],C4s[UBR<>UFL;ULB<>URF],52,0,10,1,U' L2 F2 B2 R2 D' R2 B2 F2 L2
rubiks-7,X-Perm-B,X-Perm-B#00,C4[UBR>LBU;UFL>RFU],C4[UBR>LBU;UFL>RFU],C4[UBR>LBU;UFL>RFU],4,4,12,1,L F2 R2 D2 R D2 R F2 L2 U2 L U2
rubiks-7,X-Perm-C,X-Perm-C#00,C4[DFR>FUR;DRB>BRU],C4[DFR>FUR;DRB>BRU],C4[DFR>FUR;DRB>BRU],52,4,12,1,F R2 F U2 F' R2 D2 B L2 B' D2 F'
rubiks-7,X-Perm-D,X-Perm-D#00,C4s[DFR<>UBR;DLF<>ULB],C4s[DFR<>UBR;DLF<>ULB],C4s[DFR<>UBR;DLF<>ULB],52,0,10,1,R2 B2 D' B2 R2 L2 F2 U' F2 L2
rubiks-7,X-Perm-E,X-Perm-E#00,C4[DFR>LFD;UBR>LBU],C4[DFR>LFD;UBR>LBU],C4[DFR>LFD;UBR>LBU],4,4,14,1,F' R U R' U' R U R' U' R U R' U' F
rubiks-7,X-Perm-F,X-Perm-F#00,C4[DLF>FLU;DRB>BRU],C4[DLF>FLU;DRB>BRU],C4[DLF>FLU;DRB>BRU],52,4,12,1,F' R2 F U2 F' R2 D2 B L2 B' D2 F
rubiks-7,X-Perm-G,X-Perm-G#00,C4s[DLF<>ULB;DRB<>URF],C4s[DLF<>ULB;DRB<>URF],C4s[DLF<>ULB;DRB<>URF],52,0,12,1,R2 D U R2 F2 L2 B2 D U B2 L2 F2
megaminx,CO2-A,CO2-A#00,C2[UFL>LUF;URF>RFU],C2[UFL>LUF;URF>RFU],C2[UFL>LUF;URF>RFU],2,2,12,1,R bR bL' bR2' R' F R bR2 bL bR' R' F'
megaminx,CO2-B,CO2-B#00,C2[U.bR.R>bR.R.U;UFL>LUF],C2[U.bR.R>bR.R.U;UFL>LUF],C2[U.bR.R>bR.R.U;UFL>LUF],2,2,12,1,L' bL L2 F R' F' L2' bL' L F R F'
megaminx,CO2-C,CO2-C#00,C2[R.sR.dR>sR.dR.R;UFL>LUF],C2[R.sR.dR>sR.dR.R;UFL>LUF],C2[R.sR.dR>sR.dR.R;UFL>LUF],2,2,12,1,F2 R' sR' R F2' U' F R' sR R F' U
megaminx,CO2-D,CO2-D#00,C2[D.dR.sR>dR.sR.D;UFL>LUF],C2[D.dR.sR>dR.sR.D;UFL>LUF],C2[D.dR.sR>dR.sR.D;UFL>LUF],2,2,13,1,sR R2 F' L' F R2' sR R2' F' L F R2 sR2'
megaminx,CO2-E,CO2-E#00,C2[D.sR.B>sR.B.D;UFL>LUF],C2[D.sR.B>sR.B.D;UFL>LUF],C2[D.sR.B>sR.B.D;UFL>LUF],2,2,13,1,sR2 R2 F' L' F R2' sR R2' F' L F R2 sR2
megaminx,CO2-b,CO2-b#00,C2[U.bR.R>R.U.bR;UFL>FLU],C2[U.bR.R>R.U.bR;UFL>FLU],C2[U.bR.R>R.U.bR;UFL>FLU],2,2,12,1,F R' F' L' bL L2 F R F' L2' bL' L
megaminx,CO3-U,CO3-U#00,C3[U.L.bL>L.bL.U;U.bL.bR>bL.bR.U;U.bR.R>bR.R.U],C3[U.L.bL>L.bL.U;U.bL.bR>bL.bR.U;U.bR.R>bR.R.U],C3[U.L.bL>L.bL.U;U.bL.bR>bL.bR.U;U.bR.R>bR.R.U],3,3,15,1,bR U' L' U bR2' R' bR bL2' bR' R bR bL2 U' L U
megaminx,CO3-V,CO3-V#00,C3[U.bL.bR>bL.bR.U;UFL>FLU;URF>RFU],C3[U.bL.bR>bL.bR.U;UFL>FLU;URF>RFU],C3[U.bL.bR>bL.bR.U;UFL>FLU;URF>RFU],3,3,18,1,bR' R2 sR' R F2 R' sR R F2' R U L U' R U L' U' bR
megaminx,CP-II(BQP)00,CP-II(BQP)00#00,C3[B.bR.bL>bR.R.U>L.bL.U],C3[B.bR.bL>bR.R.U>L.bL.U],C3[B.bR.bL>bR.R.U>L.bL.U],3,2,9,1,U' bR B bR' U2 bR B' bR' U'
megaminx,CP-II(BQP)01,CP-II(BQP)01#00,C3[B.bR.bL>R.U.bR>bL.U.L],C3[B.bR.bL>R.U.bR>bL.U.L],C3[B.bR.bL>R.U.bR>bL.U.L],3,2,9,1,U' bL' B' bL U2 bL' B bL U'
megaminx,CP-II(BQP)02,CP-II(BQP)02#00,C3[B.bR.bL>bR.R.U>bL.U.L],C3[B.bR.bL>bR.R.U>bL.U.L],C3[B.bR.bL>bR.R.U>bL.U.L],3,3,14,1,U2 bL2' U2' bL' bR bL L bL' bR' bL L' U2 bL2 U2'
megaminx,CP-II(BQP)03,CP-II(BQP)03#00,C3[B.bR.bL>R.U.bR>L.bL.U],C3[B.bR.bL>R.U.bR>L.bL.U],C3[B.bR.bL>R.U.bR>L.bL.U],3,3,12,1,U' bL' B' bL L' U bL' B bL U' L U
megaminx,CP-II(BQP)04,CP-II(BQP)04#00,C3[B.bR.bL>U.bR.R>U.L.bL],C3[B.bR.bL>U.bR.R>U.L.bL],C3[B.bR.bL>U.bR.R>U.L.bL],3,0,10,1,U2' bL2 U2 L2' U2' L2 bL2' L2' U2 L2
megaminx,CP-II(BQP)05,CP-II(BQP)05#00,C3[B.bR.bL>R.U.bR>U.L.bL],C3[B.bR.bL>R.U.bR>U.L.bL],C3[B.bR.bL>R.U.bR>U.L.bL],3,2,9,1,bL' U R U' bL2 U R' U' bL'
megaminx,CP-II(BQP)06,CP-II(BQP)06#00,C3[B.bR.bL>U.bR.R>bL.U.L],C3[B.bR.bL>U.bR.R>bL.U.L],C3[B.bR.bL>U.bR.R>bL.U.L],3,2,9,1,bR' bL L bL' bR2 bL L' bL' bR'
megaminx,CP-II(BQP)07,CP-II(BQP)07#00,C3[B.bR.bL>bR.R.U>U.L.bL],C3[B.bR.bL>bR.R.U>U.L.bL],C3[B.bR.bL>bR.R.U>U.L.bL],3,2,9,1,bL' bR' R' bR bL2 bR' R bR bL'
megaminx,CP-II(BQP)08,CP-II(BQP)08#00,C3[B.bR.bL>U.bR.R>L.bL.U],C3[B.bR.bL>U.bR.R>L.bL.U],C3[B.bR.bL>U.bR.R>L.bL.U],3,2,9,1,bR' U' L' U bR2 U' L U bR'
megaminx,CP-U00,CP-U00#00,C3[U.L.bL>U.bR.R>U.bL.bR],C3[U.L.bL>U.bR.R>U.bL.bR],C3[U.L.bL>U.bR.R>U.bL.bR],3,0,9,1,bL2 sL' bL bR2 bL' sL bL bR2' bL2
megaminx,CP-U01,CP-U01#00,C3[U.L.bL>R.U.bR>U.bL.bR],C3[U.L.bL>R.U.bR>U.bL.bR],C3[U.L.bL>R.U.bR>U.bL.bR],3,2,13,1,L bL' bR bL L' bL' bR2' bL L bL' bR bL L'
megaminx,CP-U02,CP-U02#00,C3[U.L.bL>bR.R.U>U.bL.bR],C3[U.L.bL>bR.R.U>U.bL.bR],C3[U.L.bL>bR.R.U>U.bL.bR],3,2,8,1,bR bL L bL' bR' bL L' bL'
megaminx,CP-U03,CP-U03#00,C3[U.L.bL>bR.R.U>bR.U.bL],C3[U.L.bL>bR.R.U>bR.U.bL],C3[U.L.bL>bR.R.U>bR.U.bL],3,3,13,1,R bR R' L F R bR2' R' F' L' R bR R'
megaminx,CP-U04,CP-U04#00,C3[U.L.bL>U.bR.R>bR.U.bL],C3[U.L.bL>U.bR.R>bR.U.bL],C3[U.L.bL>U.bR.R>bR.U.bL],3,2,10,1,R' L F R bR' R' F' L' R bR
megaminx,CP-U05,CP-U05#00,C3[U.L.bL>R.U.bR>bR.U.bL],C3[U.L.bL>R.U.bR>bR.U.bL],C3[U.L.bL>R.U.bR>bR.U.bL],3,2,13,1,R' bR bL bR' R bR bL2' bR' R' bR bL bR' R
megaminx,CP-U06,CP-U06#00,C3[U.L.bL>R.U.bR>bL.bR.U],C3[U.L.bL>R.U.bR>bL.bR.U],C3[U.L.bL>R.U.bR>bL.bR.U],3,3,8,1,bR U' L' U bR' U' L U
megaminx,CP-U07,CP-U07#00,C3[U.L.bL>bR.R.U>bL.bR.U],C3[U.L.bL>bR.R.U>bL.bR.U],C3[U.L.bL>bR.R.U>bL.bR.U],3,2,8,1,bR' R' bR bL' bR' R bR bL
megaminx,CP-U08,CP-U08#00,C3[U.L.bL>U.bR.R>bL.bR.U],C3[U.L.bL>U.bR.R>bL.bR.U],C3[U.L.bL>U.bR.R>bL.bR.U],3,2,10,1,R' bL L F' L' bL' L F R L'
megaminx,CP-V00,CP-V00#00,C3[U.bL.bR>FLU>RFU],C3[U.bL.bR>FLU>RFU],C3[U.bL.bR>FLU>RFU],3,2,10,1,bL L F R F' L' F R' F' bL'
megaminx,CP-V01,CP-V01#00,C3[U.bL.bR>UFL>RFU],C3[U.bL.bR>UFL>RFU],C3[U.bL.bR>UFL>RFU],3,2,11,1,R' F R bR' R' F2' R bR R' F R
megaminx,CP-V02,CP-V02#00,C3[U.bL.bR>LUF>RFU],C3[U.bL.bR>LUF>RFU],C3[U.bL.bR>LUF>RFU],3,3,9,1,F' L2 bL2 L2' F' L2 bL2' L2' F2
megaminx,CP-V03,CP-V03#00,C3[U.bL.bR>LUF>URF],C3[U.bL.bR>LUF>URF],C3[U.bL.bR>LUF>URF],3,2,11,1,L F L' bL L F2' L' bL' L F L'
megaminx,CP-V04,CP-V04#00,C3[U.bL.bR>FLU>URF],C3[U.bL.bR>FLU>URF],C3[U.bL.bR>FLU>URF],3,2,8,1,L' bL L F' L' bL' L F
megaminx,CP-V05,CP-V05#00,C3[U.bL.bR>UFL>URF],C3[U.bL.bR>UFL>URF],C3[U.bL.bR>UFL>URF],3,0,14,1,bL F' L' bL' L F L' R bR bL L bL' bR' R'
megaminx,CP-V06,CP-V06#00,C3[U.bL.bR>UFL>FUR],C3[U.bL.bR>UFL>FUR],C3[U.bL.bR>UFL>FUR],3,2,8,1,F R bR' R' F' R bR R'
megaminx,CP-V07,CP-V07#00,C3[U.bL.bR>LUF>FUR],C3[U.bL.bR>LUF>FUR],C3[U.bL.bR>LUF>FUR],3,2,10,1,bR' F' L' F R' F' L F R bR
megaminx,CP-V08,CP-V08#00,C3[U.bL.bR>FLU>FUR],C3[U.bL.bR>FLU>FUR],C3[U.bL.bR>FLU>FUR],3,3,10,1,bR' R bR L' bL' bR' R' bR bL L
megaminx,Commutator4-00,Commutator4-00#00,C4[U.bL.bR>bR.R.U;U.bR.R>U.bL.bR;URF>F.R.dR;dR.F.R>RFU]+E3[RF>RU>Rb.U],C4[U.bL.bR>bR.R.U;U.bR.R>U.bL.bR;URF>F.R.dR;dR.F.R>RFU]+E3[RF>RU>Rb.U],C4[U.bL.bR>bR.R.U;U.bR.R>U.bL.bR;URF>F.R.dR;dR.F.R>RFU]+E3[RF>RU>Rb.U],7,5,4,1,R U R' U'
megaminx,Commutator4-01,Commutator4-01#00,C4[U.bR.R>URF;UFL>R.dR.F;URF>R.U.bR;dR.F.R>LUF]+E3[RF>RU>FU],C4[U.bR.R>URF;UFL>R.dR.F;URF>R.U.bR;dR.F.R>LUF]+E3[RF>RU>FU],C4[U.bR.R>URF;UFL>R.dR.F;URF>R.U.bR;dR.F.R>LUF]+E3[RF>RU>FU],7,5,4,1,R U' R' U
megaminx,Commutator4-02,Commutator4-02#00,C5[U.L.bL>bL.bR.U>dR.F.R>RFU>U.bR.R]+E3[RF>RU>Lb.U],C5[U.L.bL>bL.bR.U>dR.F.R>RFU>U.bR.R]+E3[RF>RU>Lb.U],C5[U.L.bL>bL.bR.U>dR.F.R>RFU>U.bR.R]+E3[RF>RU>Lb.U],8,6,4,1,R U2 R' U2'
megaminx,Commutator4-03,Commutator4-03#00,C5[U.L.bL>R.dR.F>URF>R.U.bR>LUF]+E3[RF>RU>LU],C5[U.L.bL>R.dR.F>URF>R.U.bR>LUF]+E3[RF>RU>LU],C5[U.L.bL>R.dR.F>URF>R.U.bR>LUF]+E3[RF>RU>LU],8,6,4,1,R U2' R' U2
megaminx,Commutator4-04,Commutator4-04#00,C5[R.sR.dR>FUR>R.U.bR>bR.U.bL>R.dR.F]+E3[R.dR>RU;U.bR>dR.R;UR>U.bR],C5[R.sR.dR>FUR>R.U.bR>bR.U.bL>R.dR.F]+E3[R.dR>RU;U.bR>dR.R;UR>U.bR],C5[R.sR.dR>FUR>R.U.bR>bR.U.bL>R.dR.F]+E3[R.dR>RU;U.bR>dR.R;UR>U.bR],8,4,4,1,R2 U R2' U'
megaminx,Commutator4-05,Commutator4-05#00,C5[R.sR.dR>R.dR.F>R.U.bR>FUR>LUF]+E3[R.dR>RU;UF>dR.R;UR>UF],C5[R.sR.dR>R.dR.F>R.U.bR>FUR>LUF]+E3[R.dR>RU;UF>dR.R;UR>UF],C5[R.sR.dR>R.dR.F>R.U.bR>FUR>LUF]+E3[R.dR>RU;UF>dR.R;UR>UF],8,4,4,1,R2 U' R2' U
megaminx,Commutator4-06,Commutator4-06#00,C6[R.sR.dR>FUR>bR.U.bL;U.L.bL>dR.F.R>U.bR.R]+E3[R.dR>RU;U.bL>dR.R;UR>U.bL],C6[R.sR.dR>FUR>bR.U.bL;U.L.bL>dR.F.R>U.bR.R]+E3[R.dR>RU;U.bL>dR.R;UR>U.bL],C6[R.sR.dR>FUR>bR.U.bL;U.L.bL>dR.F.R>U.bR.R]+E3[R.dR>RU;U.bL>dR.R;UR>U.bL],9,4,4,1,R2 U2 R2' U2'
megaminx,Commutator4-07,Commutator4-07#00,C6[R.sR.dR>FUR>bL.U.L;U.bR.R>UFL>dR.F.R]+E3[R.dR>RU;UL>dR.R;UR>UL],C6[R.sR.dR>FUR>bL.U.L;U.bR.R>UFL>dR.F.R]+E3[R.dR>RU;UL>dR.R;UR>UL],C6[R.sR.dR>FUR>bL.U.L;U.bR.R>UFL>dR.F.R]+E3[R.dR>RU;UL>dR.R;UR>UL],9,4,4,1,R2 U2' R2' U2
